Time,HV Battery SOC (%),HV Battery Power (kW),HV Battery Current (A),G-Force (1),Vehicle Speed (km/hr) (km/hr)
00:00:49.0273,68.9236280978572,-106.594910710119,-313.514443265055,-0.250754450261366,79.9268147219548
00:00:49.0294,68.9237386217457,-117.79670027227,-346.460883153736,-0.277145873545868,79.9069757643734
00:00:49.0320,68.9238835467686,-129.389586668709,-380.557607849143,-0.30512449637881,79.880928849607
00:00:49.0345,68.9240411582159,-139.353722320504,-409.863889177952,-0.329760553135391,79.8525221188887
00:00:49.0371,68.9242096888321,-147.934395952289,-435.101164565557,-0.351451759795857,79.8220364862519
00:00:49.0403,68.9244386576172,-157.234815859386,-462.4553407629,-0.375508899838027,79.7804261119503
00:00:49.0435,68.9246804458243,-164.950267747825,-485.147846317133,-0.395946850072154,79.7362612367777
00:00:49.0468,68.9249328918414,-171.361702907451,-504.005008551325,-0.413305970678845,79.6899235263915
00:00:49.0510,68.9252696472365,-178.064418736618,-523.718878637109,-0.431874932380347,79.6277896609716
00:00:49.0551,68.9256180348714,-183.364350950784,-539.306914561128,-0.446925126549814,79.5631733884775
00:00:49.0581,68.9258697390797,-186.465373941332,-548.427570415681,-0.455898614247574,79.5163065661499
00:00:49.0581,68.9258697390798,-186.460508018914,-548.41325887916,-0.455898614248871,79.5163065661426
00:00:49.0609,68.9261166628808,-186.426191765977,-548.312328723463,-0.456136548074335,79.4702198083509
00:00:49.0638,68.9263635411263,-186.391797580475,-548.211169354338,-0.456374904134547,79.4241089677312
00:00:49.0667,68.9266103737128,-186.357325196189,-548.109779988792,-0.456613683625149,79.3779740015014
00:00:49.0695,68.9268571742798,-186.32277978203,-548.008175829499,-0.456852850115357,79.3318221238836
00:00:49.0747,68.927301602445,-186.260362480941,-547.824595532181,-0.457284679431987,79.2486384533007
00:00:49.0866,68.9283291923512,-186.114979279657,-547.396997881343,-0.458289003177614,79.0558993860234
00:00:49.0985,68.9293559839156,-185.968204741402,-546.965308062948,-0.459300820481913,78.8627400920778
00:00:49.1104,68.9303819617904,-185.820015651141,-546.529457797472,-0.460320242417711,78.6691533534331
00:00:49.1224,68.9314071171744,-185.670391050905,-546.089385443838,-0.461347363230044,78.4751354552285
00:00:49.1343,68.9324314423787,-185.519310073289,-545.645029627319,-0.462382275307386,78.2806832936938
00:00:49.1496,68.933750058794,-185.322458437779,-545.066054228763,-0.463727413303907,78.0294836250567
00:00:49.1708,68.935565317483,-185.047009628874,-544.255910673159,-0.46560339683658,77.6820258176218
00:00:49.1993,68.9380070358256,-184.668104917878,-543.141485052582,-0.46817223586611,77.2115881756997
00:00:49.2373,68.9412453975588,-184.150077525917,-541.617875076227,-0.471662585831741,76.5820810987588
00:00:49.2906,68.9457792923193,-183.393309240515,-539.392086001516,-0.476717399198456,75.689613590151
00:00:49.3759,68.9529956669979,-182.105853285057,-535.605450838408,-0.485200375634799,74.2406613604255
00:00:49.4759,68.9613878496846,-180.463497983822,-530.774994070066,-0.495817154999489,72.5081393008112
00:00:49.5000,68.963398182452,-180.044430321221,-529.542442121241,-0.498491050241236,72.0852033269813
00:00:49.5915,68.9709937327187,-178.358382803204,-524.583478832948,-0.509110197288643,70.4558822385378
00:00:49.5915,68.9709937327188,-178.358507770554,-524.583846383981,-0.509109273256526,70.4558822385296
00:00:49.5915,68.9709937327237,-178.358507769312,-524.583846380329,-0.50910927326417,70.4558822374155
00:00:49.5915,68.9709937327238,-178.358507769335,-524.583846380398,-0.509109273263962,70.4558822374072
00:00:49.5915,68.97099373274,-178.358507758597,-524.583846348816,-0.509109273263118,70.4558822338623
00:00:49.5915,68.9709937327563,-178.35850774786,-524.583846317234,-0.509109273262274,70.4558822303174
00:00:49.5915,68.9709937327889,-178.358507726384,-524.583846254071,-0.509109273260587,70.4558822232275
00:00:49.5915,68.970993732854,-178.358507683433,-524.583846127744,-0.509109273257212,70.4558822090479
00:00:49.5915,68.9709937329842,-178.358507597531,-524.58384587509,-0.509109273250462,70.4558821806887
00:00:49.5915,68.9709937332447,-178.358507425726,-524.583845369782,-0.509109273236963,70.4558821239703
00:00:49.5915,68.9709937337657,-178.358507082117,-524.583844359167,-0.509109273209964,70.4558820105333
00:00:49.5915,68.9709937348076,-178.358506394899,-524.583842337937,-0.509109273155966,70.4558817836595
00:00:49.5915,68.9709937368915,-178.358505020462,-524.583838295477,-0.50910927304797,70.4558813299119
00:00:49.5915,68.9709937410593,-178.358502271589,-524.583830210556,-0.509109272831978,70.4558804224166
00:00:49.5915,68.9709937493948,-178.358496773843,-524.583814040714,-0.509109272399995,70.4558786074261
00:00:49.5915,68.9709937660658,-178.358485778351,-524.583781701031,-0.509109271536029,70.455874977445
00:00:49.5915,68.9709937994078,-178.358463787366,-524.583717021665,-0.509109269808096,70.4558677174829
00:00:49.5915,68.9709938660918,-178.358419805397,-524.583587662932,-0.509109266352231,70.4558531975587
00:00:49.5915,68.9709939994598,-178.358331841459,-524.583328945467,-0.509109259440504,70.4558241577106
00:00:49.5915,68.9709942661956,-178.358155913582,-524.582811510535,-0.509109245617057,70.4557660780156
00:00:49.5915,68.9709947996663,-178.357804057827,-524.581776640668,-0.5091092179702,70.4556499186303
00:00:49.5915,68.9709958666047,-178.357100346313,-524.57970690092,-0.509109162676626,70.4554175998787
00:00:49.5916,68.9709980004688,-178.355692923264,-524.575567421364,-0.509109052090044,70.4549529624512
00:00:49.5916,68.9710022681464,-178.352878077085,-524.567288462016,-0.509108830919139,70.454023687899
00:00:49.5917,68.9710108032997,-178.347248384408,-524.550730542377,-0.509108388586365,70.4521651400056
00:00:49.5919,68.971027872798,-178.335988997769,-524.517614699321,-0.509107503956964,70.4484480490629
00:00:49.5923,68.9710620085615,-178.313470219351,-524.45138299809,-0.509105734842746,70.441013886553
00:00:49.5932,68.9711302671566,-178.268432641917,-524.318919535049,-0.509102197192635,70.426145639023
00:00:49.5948,68.971266732619,-178.178357404385,-524.053992365839,-0.509095124205643,70.3964094538326
00:00:49.5981,68.971539456632,-177.998206596469,-523.524137048438,-0.509080987483966,70.3369383222097
00:00:49.6047,68.9720840770078,-177.637903631622,-522.464422445948,-0.509052751045,70.2180010082316
00:00:49.6180,68.9731700071366,-176.917292165082,-520.344976956125,-0.50899642614588,69.9801461312466
00:00:49.6248,68.9737309221604,-176.543919890722,-519.246823208007,-0.508967320189852,69.85691708757
00:00:49.6248,68.9737309221604,-176.543919891455,-519.246823210161,-0.508967320189847,69.8569170875618
00:00:49.6264,68.9738560006404,-176.460534444935,-519.001571896868,-0.508960827193663,69.8293973288668
00:00:49.6279,68.9739810200152,-176.377148894441,-518.756320277767,-0.50895433683768,69.8018779211084
00:00:49.6294,68.9741059802846,-176.293763239535,-518.511068351572,-0.508947849121767,69.774358864144
00:00:49.6310,68.9742308814488,-176.21037747978,-518.265816116999,-0.508941364045791,69.7468401578308
00:00:49.6325,68.9743557412389,-176.12699129615,-518.020562635736,-0.508934881584861,69.7193216968886
00:00:49.6358,68.9746258558277,-175.946472336758,-517.489624519877,-0.508920857070658,69.6597495511784
00:00:49.6410,68.9750486783977,-175.663532662154,-516.657449006335,-0.508898900458957,69.5663816977651
00:00:49.6483,68.9756410215835,-175.266388767211,-515.489378727091,-0.508868132815704,69.4353348379014
00:00:49.6595,68.9765521528674,-174.653742260341,-513.687477236298,-0.508820787435018,69.2331950203693
00:00:49.6785,68.9780845756717,-173.618447939046,-510.64249393837,-0.50874110439137,68.8916518201878
00:00:49.6924,68.9791969254762,-172.863056057516,-508.42075311034,-0.508683221732608,68.642485801995
00:00:49.6924,68.9791969254763,-172.863056059698,-508.420753116758,-0.508683221732599,68.6424858019854
00:00:49.6929,68.9792374985289,-172.835438339868,-508.339524529025,-0.508681109608686,68.6333766959355
00:00:49.6934,68.9792780650983,-172.807820606567,-508.258295901666,-0.50867899777374,68.6242676277029
00:00:49.6941,68.9793308592968,-172.771870823017,-508.152561244166,-0.508676249249431,68.6124104894187
00:00:49.6947,68.9793836456784,-172.735920960563,-508.046826354598,-0.508673501210448,68.6005533967175
00:00:49.6960,68.9794851222807,-172.666791622926,-507.843504773311,-0.508668218284159,68.5777531500881
00:00:49.6984,68.9796732766257,-172.538542308449,-507.466300907202,-0.508658422167721,68.5354546467121
00:00:49.7022,68.979979394662,-172.329683275176,-506.852009632871,-0.508642482190995,68.4665718273064
00:00:49.7093,68.9805482295588,-171.940901579568,-505.708534057554,-0.508612854799954,68.3383559943821
00:00:49.7162,68.9810929139187,-171.567797235276,-504.611168339047,-0.508584476128745,68.2153182508562
00:00:49.7162,68.9810929139187,-171.56779723559,-504.611168339969,-0.508584476128743,68.2153182508481
00:00:49.7319,68.9823322046168,-170.713764673618,-502.099307863583,-0.508519716692595,67.9337149728617
00:00:49.7476,68.9835652953913,-169.859717845297,-499.587405427345,-0.508455233206779,67.6521474039304
00:00:49.7789,68.9860066781561,-168.151686862307,-494.563784889138,-0.50832710156208,67.0891541770178
00:00:49.8416,68.9908299187405,-164.735173589554,-484.515216439866,-0.508074124233589,65.9635039427596
00:00:49.9416,68.9983246703691,-159.287307888194,-468.492082024101,-0.507679875719639,64.1699150483617
00:00:50.0000,69.0025819634478,-156.109986641914,-459.14701953504,-0.507455118220761,63.1246116996443
00:00:50.1000,69.0096830841724,-150.660657169709,-443.119579910908,-0.507078503973213,61.3331452121454
00:00:50.2000,69.0165320403924,-145.21030433387,-427.089130393737,-0.506712990753987,59.5429880363985
00:00:50.3000,69.0231285956113,-139.758810527611,-411.055325081209,-0.506358547485475,57.7541025923087
00:00:50.4000,69.0294727012984,-134.306053187653,-395.017803493097,-0.506015143720437,55.9664497423313
00:00:50.5000,69.035564318323,-128.851909305521,-378.976203839768,-0.505682749971843,54.1799903458029
00:00:50.5000,69.0355660125143,-128.843356123866,-378.951047423135,-0.505644500657016,54.1794831554872
00:00:50.5000,69.0355677065036,-128.828003234936,-378.905891867459,-0.505569202794239,54.1789760406996
00:00:50.5000,69.0355694002043,-128.806045273955,-378.84130962928,-0.505457933627477,54.1784690375213
00:00:50.5001,69.0355710936669,-128.779542036207,-378.76335893002,-0.505321929390167,54.177962127356
00:00:50.5001,69.0355741551406,-128.717122400038,-378.579771764816,-0.504997170665015,54.1770458244558
00:00:50.5002,69.0355788601967,-128.584022891472,-378.188302621978,-0.504296293496288,54.1756379621452
00:00:50.5003,69.0355861216471,-128.295391239113,-377.33938599739,-0.502764819812041,54.1734664440048
00:00:50.5004,69.035591343602,-128.028806674026,-376.555313747135,-0.501346597891074,54.1719060093892
00:00:50.5005,69.0355965538318,-127.718113470941,-375.641510208649,-0.499693769560862,54.1703503321463
00:00:50.5005,69.0355998996026,-127.496331409773,-374.989210028744,-0.498514964615994,54.1693520868458
00:00:50.5006,69.0356032393411,-127.258765186518,-374.290485842698,-0.497253708899227,54.1683562859197
00:00:50.5006,69.0356042767215,-127.181745054267,-374.063956041963,-0.496845166536963,54.1680471087584
00:00:50.5007,69.0356058723402,-127.060435568611,-373.70716343709,-0.496202089767612,54.1675716895663
00:00:50.5007,69.0356074664125,-126.935845053315,-373.340720745044,-0.495542137941055,54.1670968954356
00:00:50.5007,69.0356105053121,-126.689219603501,-372.615351775003,-0.494237396518433,54.1661922322964
00:00:50.5008,69.0356150914846,-126.295261520047,-371.45665152955,-0.492157922326153,54.1648281817913
00:00:50.5009,69.0356206165885,-125.787561284718,-369.963415543287,-0.489487030999813,54.1631869355576
00:00:50.5010,69.0356261187517,-125.247964311883,-368.376365623184,-0.486659781982865,54.1615548756113
00:00:50.5011,69.0356315966382,-124.67908381691,-366.703187696793,-0.483692134333346,54.1599324963562
00:00:50.5012,69.0356384632084,-123.924496243065,-364.483812479603,-0.479776579788075,54.1579025112401
00:00:50.5013,69.0356452870474,-123.131450705679,-362.151325604939,-0.475687130040664,54.1558893846693
00:00:50.5015,69.0356534739277,-122.127483188337,-359.198479965697,-0.470547564989974,54.1534799453893
00:00:50.5016,69.0356615923207,-121.07878320926,-356.114068262529,-0.465223258993737,54.1510971357892
00:00:50.5018,69.0356696394214,-119.99055066105,-352.913384297205,-0.459745282258713,54.1487418157952
00:00:50.5019,69.0356795205161,-118.59277561294,-348.802281214526,-0.452777966841361,54.1458588765442
00:00:50.5021,69.0356892839491,-117.148572673994,-344.554625511744,-0.445658510390983,54.1430204218788
00:00:50.5023,69.0356989261556,-115.664341272248,-340.18923903602,-0.438423313401783,54.1402272954289
00:00:50.5025,69.0357107890344,-113.76407385887,-334.600217231972,-0.429276929771488,54.1368047868366
00:00:50.5027,69.035722453134,-111.818772442586,-328.878742478195,-0.420044902229815,54.1334547406982
00:00:50.5030,69.0357339141988,-109.835870061434,-323.046676651275,-0.410765699820651,54.1301776813593
00:00:50.5033,69.0357481176278,-107.283539120959,-315.539820943998,-0.399008699631583,54.1261365825873
00:00:50.5035,69.0357619845698,-104.690879960229,-307.914352824203,-0.387271568558234,54.1222126908455
00:00:50.5039,69.0357783294983,-101.507434224045,-298.551277129545,-0.37312885644439,54.1176144492014
00:00:50.5042,69.0357941670202,-98.2879929815731,-289.082332298744,-0.359111558465507,54.1131864444533
00:00:50.5046,69.0358128144498,-94.3205444356755,-277.41336598728,-0.342208692950403,54.1080064771383
00:00:50.5051,69.035830691135,-90.3251210679176,-265.662120787992,-0.325575339194684,54.1030741476936
00:00:50.5056,69.0358523570907,-85.2063234964496,-250.606833813085,-0.30479614276377,54.0971378522331
00:00:50.5062,69.0358771220632,-78.9303765333924,-232.148166274683,-0.280071245619147,54.0904045995325
00:00:50.5069,69.0358999934817,-72.6525752934986,-213.684044980877,-0.256098743800941,54.0842318265578
00:00:50.5078,69.03592745257,-64.3365762527778,-189.225224272876,-0.22540608911226,54.076866007789
00:00:50.5089,69.035958885606,-53.3412553509724,-156.886045149919,-0.186492102611149,54.0684661019838
00:00:50.5104,69.0359915974973,-38.9915341975607,-114.680982934002,-0.138209470150533,54.059676699637
00:00:50.5120,69.0360142787989,-24.9936217637603,-73.5106522463537,-0.0934821604528468,54.053400724669
00:00:50.5131,69.0360250432615,-14.5270337803973,-42.7265699423451,-0.0613850955892808,54.050180928698
00:00:50.5140,69.036029278609,-7.20348471862556,-21.1867197606634,-0.039548426852353,54.0486806570559
00:00:50.5149,69.0360306867044,0.469060925492998,1.37959095733235,-0.0172353555208805,54.0477761023407
00:00:50.5149,69.036030678317,0.721019361321778,2.12064518035817,-0.0165381042956789,54.047758332003
00:00:50.5149,69.0360306665486,0.972810745599896,2.86120807529381,-0.0158418225856739,54.0477412458228
00:00:50.5150,69.0360306513278,1.22441681849035,3.60122593673632,-0.0151465589218696,54.0477248778939
00:00:50.5152,69.036030443381,3.00465093910055,8.83720864441339,-0.0102415827404196,54.0476297283727
00:00:50.5160,69.0360280426094,9.74355267597859,28.6575078705253,0.00810308319657317,54.047597830929
00:00:50.5178,69.0360141671302,23.9857019648712,70.5461822496212,0.0457783363587311,54.0492774001371
00:00:50.5196,69.0359888545886,37.4919865839234,110.270548776245,0.0802422425063507,54.0532248875375
00:00:50.5214,69.0359512621327,50.6799546148035,149.05869004354,0.112810124939049,54.0594955199181
00:00:50.5233,69.0359027434691,63.0672423386879,185.491889231435,0.142501727945979,54.0677973775
00:00:50.5255,69.035830538428,77.001375614476,226.474634160224,0.174936947769264,54.0802724096538
00:00:50.5277,69.0357445190835,89.8232715869706,264.186092902855,0.203942380689846,54.0951694601317
00:00:50.5304,69.0356227865192,104.027513470692,305.963274913801,0.235195354044127,54.1161980581752
00:00:50.5332,69.0354841054676,116.758693308547,343.407921495726,0.262465934121161,54.1400387430612
00:00:50.5359,69.0353302473018,128.129920711176,376.852707974048,0.286259150883422,54.166334801254
00:00:50.5393,69.0351191419843,140.637678832749,413.640231861026,0.311838322450344,54.2021673387939
00:00:50.5427,69.034889696567,151.420269668389,445.353734318791,0.33340242199857,54.2408346144493
00:00:50.5461,69.0346444430356,160.687674332698,472.610806860878,0.351577578807469,54.2818943793056
00:00:50.5503,69.0343200213909,170.444712511821,501.307977975945,0.370348382452109,54.3358498043628
00:00:50.5545,69.0339781016493,178.479363174064,524.939303453131,0.385508904127954,54.3923533903006
00:00:50.5588,69.0336217609486,185.083249832346,544.362499506902,0.397748733267023,54.4509180638404
00:00:50.5641,69.0331569769834,191.774421888861,564.042417320178,0.409915761014271,54.526908143734
00:00:50.5694,69.0326774156548,196.994247845047,579.394846603081,0.419201281262767,54.6049305416007
00:00:50.5759,69.0320853236691,201.809432748823,593.557155143597,0.427549973620982,54.7008353413703
00:00:50.5823,69.0314806389361,205.395507878247,604.10443493602,0.433564044152946,54.7983848446597
00:00:50.5887,69.0308665327751,208.084042130954,612.011888620454,0.437891941507696,54.8971210311933
00:00:50.5970,69.0300603193347,210.65391287488,619.57033198494,0.44179650302934,55.0263269011015
00:00:50.6070,69.0290797301414,212.809215257972,625.909456641095,0.44476258002301,55.1829391265366
00:00:50.6170,69.028090532847,214.296751171102,630.284562267948,0.446502306267444,55.3404070321581
00:00:50.6293,69.0268663967297,215.614353059093,634.159861938508,0.447706830101177,55.5346414581483
00:00:50.6444,69.0253538848436,216.81214754121,637.682786885913,0.448420857188754,55.7737475278402
00:00:50.6630,69.0234881257811,217.979273168065,641.115509317839,0.448748984793879,56.0674318555235
00:00:50.6861,69.0211441753145,219.253717949158,644.863876321054,0.448827539623274,56.4344907508742
00:00:50.6928,69.0204657225383,219.613436781003,645.921872885302,0.448836097018038,56.5403514825777
00:00:50.6928,69.0204657225383,219.613548274272,645.922200806681,0.448836097018035,56.5403514825849
00:00:50.7231,69.0173630457318,221.172462556819,650.507242814188,0.448743980753721,57.0205594718969
00:00:50.7534,69.0142384983793,222.731491362342,655.092621653964,0.448651105079927,57.5006680734466
00:00:50.7989,69.009486065603,225.070038480249,661.970701412501,0.448510391480685,58.2205291919306
00:00:50.7989,69.0094860656029,225.06987438632,661.970218783295,0.448510391438023,58.2205291919445
00:00:50.8595,69.0030838724877,228.188255715679,671.141928575527,0.448320112335405,59.1800379941366
00:00:50.9201,68.9965941766915,231.307043885687,680.314834957903,0.4481268083029,60.1391330809596
00:00:51.0000,68.9878895411996,235.417534834536,692.404514219222,0.447867463868092,61.4023750757471
00:00:51.1000,68.9768316195452,240.565984285142,707.547012603359,0.447535310439077,62.9832833747032
00:00:51.2000,68.9655644277732,245.715806412611,722.693548272386,0.447194945696338,64.5631439408184
00:00:51.3000,68.9540681073515,250.866601239451,737.842944821914,0.446846414048961,66.141833071494
00:00:51.4000,68.9423350507788,256.01815940599,752.994586488253,0.446489749164372,67.7192854946725
00:00:51.5000,68.9303634223708,261.170357898044,768.148111464863,0.446124979568127,69.2954637769329
00:00:51.5404,68.9254558463661,263.253408704703,774.274731484444,0.445975219065217,69.932300264072
00:00:51.5404,68.925455846366,263.253407892234,774.274729094805,0.4459752190652,69.9323002640802
00:00:51.5423,68.9252224076556,263.35206377494,774.564893455706,0.445968093662638,69.9624556712753
00:00:51.5442,68.9249888814952,263.450719845012,774.855058367682,0.445960965303246,69.9926105964661
00:00:51.5461,68.9247552678846,263.549376101806,775.14522382884,0.44595383398722,70.0227650394525
00:00:51.5480,68.9245215668236,263.648032544676,775.435389837284,0.445946699714753,70.0529190000347
00:00:51.5500,68.924287804547,263.746689646743,775.725557784539,0.445939562451759,70.0830726228127
00:00:51.5537,68.9238355753789,263.937453505923,776.286627958599,0.445925753458834,70.1413762870139
00:00:51.5593,68.9231509085867,264.226012445357,777.135330721638,0.445904844380744,70.2295654892156
00:00:51.5669,68.9222092886173,264.622358102003,778.301053241186,0.445876084016875,70.3506888800347
00:00:51.5736,68.9213995309709,264.962728402836,779.302142361282,0.445851347552062,70.4546992329353
00:00:51.5736,68.9213995309708,264.962728402681,779.302142360828,0.445851347552021,70.4546992329425
00:00:51.5750,68.9212241050785,264.936694892582,779.225573213477,0.445696553103885,70.477211338421
00:00:51.5764,68.9210486964014,264.910695459898,779.149104293816,0.445541906039665,70.4997156326858
00:00:51.5778,68.9208733049172,264.884730037843,779.072735405419,0.445387406119562,70.5222121231692
00:00:51.5793,68.9206979254555,264.858795865519,778.996458427996,0.445233037064308,70.5447031549715
00:00:51.5822,68.9203343272112,264.805127158644,778.838609290131,0.444913407505805,70.5913153165076
00:00:51.5867,68.9197836612962,264.724100710731,778.600296208032,0.444430397826651,70.661864368637
00:00:51.5927,68.9190494143064,264.61653741952,778.283933586823,0.443788362452675,70.755848041621
00:00:51.6013,68.9179997696304,264.463708139548,777.834435704554,0.442874490761745,70.8900334023947
00:00:51.6138,68.9164632139648,264.241953821625,777.182217122426,0.441545005991397,71.0861068113506
00:00:51.6372,68.9136120458005,263.836501787534,775.989711139806,0.439103634551614,71.448820242851
00:00:51.6372,68.9136120458004,263.836558611584,775.989878269364,0.439103822391136,71.448820242858
00:00:51.6745,68.9090623228932,263.207577903953,774.139935011633,0.435288347709415,72.0227898017694
00:00:51.7118,68.9045231244901,262.59872121287,772.349180037867,0.431561830325195,72.591845589037
00:00:51.7865,68.8954847060499,261.442320136686,768.948000402118,0.424391046407176,73.7110464267079
00:00:51.8865,68.883425578793,259.994598993014,764.689997038238,0.415233867925347,75.1883137387029
00:00:51.9865,68.8714226860214,258.654856039458,760.749576586892,0.406569570280278,76.6380330843806
00:00:52.0000,68.8698148874782,258.482632552881,760.243036920354,0.405441629500209,76.8306162233669
00:00:52.0000,68.8698035871736,258.481370368951,760.239324614562,0.405433701634831,76.8319683146437
00:00:52.0002,68.8697889485975,258.479809690525,760.234734383896,0.405423467678727,76.8337197993549
00:00:52.0003,68.8697743101099,258.478249158653,760.230144584274,0.405413234416399,76.8354712398569
00:00:52.0004,68.8697596716841,258.476688761501,760.225555180887,0.405403001770288,76.8372226494142
00:00:52.0006,68.8697318998502,258.473728765782,760.216849311124,0.405383590215737,76.8405453166188
00:00:52.0011,68.8696718892117,258.467334352239,760.198042212468,0.405341652578996,76.8477246790783
00:00:52.0016,68.8696118800431,258.460942392677,760.179242331403,0.405299726549577,76.8549033061558
00:00:52.0021,68.8695518723579,258.454552892014,760.160449682393,0.405257812163454,76.8620811909462
00:00:52.0026,68.8694918661572,258.448165849551,760.141664263386,0.405215909419777,76.8692583328482
00:00:52.0032,68.8694318614398,258.441781263601,760.122886069414,0.405174018311186,76.8764347323751
00:00:52.0038,68.8693582739327,258.433954585782,760.099866428772,0.405122659107656,76.8852348254443
00:00:52.0046,68.8692632790167,258.423856147113,760.070165138569,0.405056382496435,76.8965937063051
00:00:52.0056,68.869142926611,258.411070334583,760.032559807597,0.404972452402083,76.9109826416843
00:00:52.0068,68.8689920049603,258.39504998071,759.985441119734,0.40486726435129,76.9290231277461
00:00:52.0085,68.8687954293952,258.374205163371,759.924132833445,0.404730357005864,76.9525155260813
00:00:52.0108,68.8685169650305,258.344718838752,759.83740834927,0.404536610951298,76.9857839593241
00:00:52.0145,68.8680704646127,258.297541737432,759.698652168917,0.404226424088546,77.039102534472
00:00:52.0216,68.8672196677915,258.207994371429,759.435277563026,0.403636976561809,77.1406137929991
00:00:52.0233,68.86702793292,258.18787651954,759.376107410413,0.403504428349422,77.1634747292023
00:00:52.0233,68.8670279329199,258.187876714534,759.376107983924,0.403504429051281,77.1634747292087
00:00:52.0265,68.8666386446483,256.415741062306,754.163944300919,0.40075391228474,77.2098866633327
00:00:52.0298,68.8662516378956,254.912954084471,749.743982601416,0.398389197350525,77.2560247361409
00:00:52.0342,68.8657349701212,253.291021206115,744.973591782753,0.395782750966846,77.3176095597329
00:00:52.0386,68.865220364143,251.919747462802,740.940433713935,0.39353704703512,77.3789378427325
00:00:52.0457,68.8643948296361,250.231492213612,735.974977098855,0.390670588140761,77.4772808780922
00:00:52.0642,68.8622575929047,247.915494279293,729.163218468509,0.38621588574665,77.7315204268126
00:00:52.0795,68.8605072733256,247.547531945951,728.080976311622,0.384778037424277,77.9392831993205
00:00:52.0948,68.8587582028221,247.762245726527,728.712487430692,0.384184305068857,78.1464203245507
00:00:52.1100,68.8570070949518,248.205442809883,730.016008264374,0.383921064107474,78.3532944903913
00:00:52.1305,68.8546463429188,248.915488364849,732.104377543832,0.383731525610272,78.6313799708124
00:00:52.1617,68.851045765186,250.079601044908,735.528238367756,0.38356608946737,79.0537221435614
00:00:52.2099,68.8454401717099,251.932944277956,740.979247876341,0.383383641826004,79.7070009806594
00:00:52.2836,68.8368045296099,254.774183053084,749.335832509071,0.383120904095086,80.7035008210297
00:00:52.2938,68.8355905825422,255.170057093649,750.500167922493,0.383082589025964,80.84263854223
00:00:52.2938,68.8355905825421,255.170043235721,750.500127163886,0.38308258902601,80.8426385422361
00:00:52.3938,68.8238230294131,254.179147585841,747.585728193698,0.376125956974949,82.1709649718373
00:00:52.4938,68.812098418267,253.251600754396,744.857649277717,0.369490486977234,83.4758575754571
00:00:52.5000,68.8113818725802,253.196347554906,744.695139867367,0.369091475176841,83.555536914549
00:00:52.5000,68.8113786683781,253.196099284744,744.694409661011,0.369089685523686,83.5558932180301
00:00:52.5000,68.8113754641791,253.195852670498,744.693684324993,0.369087902820356,83.5562495197903
00:00:52.5000,68.8113722599831,253.195606060608,744.692959001789,0.369086120139553,83.5566058198295
00:00:52.5001,68.8113690557894,253.195359454719,744.692233690349,0.369084337478694,83.556962118664
00:00:52.5001,68.811363272791,253.194914385258,744.690924662523,0.369081120144731,83.5576051713712
00:00:52.5002,68.8113544260979,253.194233554404,744.688922218836,0.369076198473901,83.558588889627
00:00:52.5003,68.8113409699316,253.193198044134,744.685876600394,0.369068712723389,83.5600851435923
00:00:52.5004,68.8113313020948,253.19245410701,744.68368855003,0.369063334670712,83.5611601405874
00:00:52.5004,68.8113233681413,253.191843619686,744.681892999076,0.369058921289197,83.5620423323157
00:00:52.5005,68.8113168705425,253.191343673142,744.680422568065,0.369055306996583,83.5627648067007
00:00:52.5005,68.811312480147,253.191005871305,744.679429033251,0.369052864885256,83.563252975885
00:00:52.5006,68.8113102087619,253.190831111485,744.678915033779,0.369051601466522,83.5635055307502
00:00:52.5006,68.8113067556776,253.19056543597,744.678133635206,0.369049680767993,83.5638894772023
00:00:52.5006,68.8113021732806,253.190212880084,744.67709670613,0.369047131952596,83.5643989888155
00:00:52.5007,68.811294818612,253.189647051523,744.675432504478,0.369043041236433,83.5652167403469
00:00:52.5008,68.8112849598046,253.188888602019,744.673201770646,0.369037557873154,83.5663129109307
00:00:52.5009,68.8112760157742,253.18820056107,744.671178120794,0.369032583469273,83.5673073590088
00:00:52.5009,68.8112760157742,253.188200552677,744.671178096108,0.369032583457751,83.5673073590147
00:00:52.5009,68.8112739500123,252.858575225848,743.701691840729,0.368579991292189,83.5675370582644
00:00:52.5009,68.8112718869721,252.525443443565,742.721892481072,0.368122464282644,83.5677664723829
00:00:52.5009,68.8112690265726,252.056100018207,741.341470641783,0.367477658988577,83.5680845885096
00:00:52.5009,68.811266170006,251.582202217953,739.947653582217,0.366826344315142,83.568402302816
00:00:52.5010,68.8112611249623,250.729511620623,737.439740060655,0.365653792128068,83.568963501321
00:00:52.5011,68.8112515937806,249.061227983722,732.533023481532,0.363357335326321,83.570024023067
00:00:52.5012,68.8112346712301,245.924452496233,723.307213224233,0.359030823694252,83.5719079755922
00:00:52.5014,68.811212040698,241.410658561419,710.031348710167,0.352784854464173,83.5744294808504
00:00:52.5016,68.8111898397505,236.661993500128,696.064686765271,0.346187693831638,83.5769055443265
00:00:52.5018,68.8111680874201,231.737472906126,681.580802665296,0.339317337553514,83.5793339607494
00:00:52.5020,68.8111467979543,226.686142934353,666.723949807142,0.33223902175632,83.5817130058756
00:00:52.5022,68.8111259814336,221.547609641243,651.610616592102,0.325005783842947,83.5840413794923
00:00:52.5024,68.8111056445605,216.353684897657,636.334367346245,0.317660571840653,83.5863181278833
00:00:52.5026,68.8110857913412,211.129918713355,620.970349157103,0.310238220892172,83.5885425762723
